sale_id,customer_id,product_id,employee_id,store_id,payment_type_id,sale_date,quantity,total_amount
476,10349,8977,2584,872,5,2023-11-28,1,75.79
477,10951,4786,2835,226,1,2023-07-11,2,480.44
478,17776,3243,978,458,2,2024-02-04,8,5151.36
479,1847,4534,2566,2007,4,2023-07-29,6,1087.86
480,16646,5745,584,663,3,2023-06-01,9,3071.61
481,3112,780,4358,1795,3,2021-08-03,8,3954.88
482,13429,12400,904,1357,4,2024-08-27,1,528.24
483,5298,7475,2962,123,1,2020-11-04,7,4546.43
484,20397,891,4314,135,5,2023-05-19,2,1175.32
485,24137,9888,143,1387,1,2021-06-23,6,806.94
486,14559,7095,1842,1061,2,2023-09-15,6,3921.66
487,13915,9251,902,1291,5,2022-09-08,6,3875.52
488,14969,10392,4866,862,1,2024-02-26,1,89.35
489,16576,3853,1538,2434,4,2025-02-28,6,156.0
490,4966,6967,2181,1968,4,2021-08-01,7,5243.28
491,20583,7688,3822,2116,2,2024-05-15,1,316.08
492,23520,9921,565,1867,2,2020-06-11,5,3246.2
493,21717,5241,1011,1702,3,2021-03-10,8,5271.12
494,10555,12339,4798,846,2,2022-05-23,9,4248.99
495,13909,7036,3434,2028,2,2021-06-07,5,3037.8500000000004
496,3069,8346,2300,344,2,2020-08-04,5,2100.45
497,21278,7820,3945,2492,3,2020-05-07,1,342.15
498,8274,3486,2315,454,5,2022-02-25,5,283.0
499,16435,423,1440,61,5,2021-06-11,2,1263.62
500,24723,10612,1219,2543,5,2023-12-24,6,2723.4
501,21104,11199,29,210,3,2023-08-25,4,3978.4
502,20305,2038,202,143,3,2021-09-13,2,965.38
503,24765,2168,4221,2453,4,2021-04-23,6,5691.78
504,17132,12719,2073,1046,2,2022-05-14,9,2682.63
505,17341,2208,1880,342,3,2023-11-25,2,1884.94
506,4967,6591,1498,1593,4,2022-10-12,8,7897.28
507,1290,10301,2772,1092,5,2023-09-30,9,7997.13
508,15470,2335,2823,1179,1,2021-09-21,2,1415.92
509,19928,6170,4926,1251,1,2021-11-02,8,6500.32
510,11723,4349,2129,2408,4,2020-09-26,5,3524.5
511,22038,3745,4092,2361,2,2023-06-21,2,1895.12
512,5508,8327,1718,2548,4,2024-03-31,2,1765.94
513,19052,1888,4804,456,2,2023-10-21,5,3882.2
514,20022,11723,794,395,4,2025-02-07,5,3677.15
515,18301,5767,1656,2050,4,2021-11-05,7,6289.5
516,10234,6495,3399,404,2,2024-05-18,1,62.6
517,3865,8165,2910,913,3,2021-10-04,9,862.47
518,3427,2085,2521,2218,1,2020-09-18,2,1826.42
519,5645,635,5007,513,3,2023-10-26,9,3283.56
520,10184,11966,2255,135,1,2021-09-16,2,1026.14
521,18335,10216,4580,1506,2,2021-06-28,1,562.61
522,19177,7434,269,2493,2,2021-03-07,6,4439.64
523,1455,831,5045,664,3,2020-09-12,8,2685.76
524,20597,9859,3046,1098,4,2021-04-19,5,1428.15
525,8203,5920,480,1757,5,2025-01-02,1,207.63
526,10168,7513,4354,1676,2,2020-10-04,8,6752.08
527,17232,3202,4879,174,5,2025-01-13,1,862.23
528,11818,5969,3623,1722,3,2024-12-18,3,1720.59
529,22500,5253,1245,875,4,2021-03-05,5,382.6
530,10538,979,3421,1717,3,2020-12-05,6,3968.64
531,3551,3581,1694,1973,1,2024-03-22,4,3280.72
532,18366,8452,4843,1321,5,2022-01-29,3,1009.23
533,9802,9064,2400,142,3,2021-03-09,5,3089.95
534,10843,3218,994,1083,3,2022-09-08,9,7785.0
535,25012,5748,2616,59,4,2020-05-21,7,6744.849999999999
536,24024,7578,2205,974,5,2023-12-31,6,1628.58
537,4902,2528,1081,1960,1,2023-06-29,6,3939.0
538,6475,7677,3716,340,4,2020-10-21,4,2327.0
539,7068,6560,992,2555,5,2020-10-06,1,828.17
540,25301,3378,1374,446,1,2025-01-31,9,7814.97
541,18849,2653,2226,181,1,2022-12-16,7,2438.8700000000003
542,14414,12632,3437,1610,1,2020-09-23,7,1397.76
543,10305,4891,3343,1900,4,2022-01-29,8,320.8
544,20674,404,2236,2087,4,2022-04-01,6,735.0600000000001
545,23802,1903,4286,1692,4,2020-11-02,7,6244.91
546,16528,2430,2576,609,3,2022-05-12,7,100.31
547,3050,9550,5057,1560,2,2024-03-03,1,307.63
548,5957,7383,4771,600,2,2024-10-22,1,888.51
549,166,8640,1136,1549,5,2022-12-24,9,6403.68
550,10328,3896,799,378,4,2020-07-10,5,937.75
551,10160,2760,40,167,4,2022-12-13,8,5366.24
552,2187,2207,3621,51,4,2021-04-22,1,742.81
553,5057,2087,2327,2286,5,2024-02-11,7,6357.610000000001
554,21118,12123,3684,2291,2,2024-04-28,9,1142.91
555,22986,11201,3842,2202,3,2020-12-21,4,3101.52
556,1735,5763,4265,1936,4,2024-02-06,3,1549.98
557,1975,10196,4531,2334,3,2022-05-05,7,3840.62
558,16586,6222,3940,1042,1,2023-07-14,7,1229.83
559,9106,11330,4661,764,2,2023-01-31,9,1365.3
560,13138,6853,9,422,5,2021-03-25,9,8596.800000000001
561,25615,3736,4040,2134,4,2023-01-20,1,740.89
562,5614,5343,879,653,5,2024-06-08,4,1909.48
563,10512,8243,1631,1894,1,2021-12-04,6,3722.94
564,20763,12554,506,251,5,2023-06-29,1,715.74
565,25387,7177,4339,1429,5,2021-06-01,4,2554.84
566,24291,1248,3351,2077,3,2020-07-22,5,298.05
567,17314,4947,899,1536,3,2021-12-13,2,1215.28
568,6573,1845,1854,340,1,2023-05-13,5,2448.5
569,7349,7084,1640,835,1,2024-07-09,7,3279.29
570,16326,8899,843,1951,3,2024-01-20,8,1735.04
571,14327,9073,1786,296,1,2022-09-04,8,6148.08
572,20431,7160,1160,680,3,2023-03-26,3,734.25
573,25244,11636,1344,2105,3,2020-11-28,8,4263.36
574,15788,5625,3082,1937,4,2023-01-19,4,3252.0
575,1380,10612,1560,2007,3,2022-05-19,9,4085.1
576,19004,6535,3347,217,2,2022-09-16,5,2084.8
577,2026,4562,3550,2134,5,2021-12-26,9,4883.76
578,20533,2127,4825,2414,1,2021-08-19,5,4382.25
579,10311,922,1126,1376,2,2023-05-22,5,2418.45
580,5113,2565,1853,1548,2,2023-01-16,5,2477.5
581,12132,1839,2407,2191,2,2024-10-26,6,2542.32
582,25553,2464,936,1397,3,2020-08-02,5,2732.8
583,13152,2090,589,762,2,2021-07-09,2,1732.64
584,17572,5397,4865,1566,4,2021-09-28,1,636.06
585,15632,6728,4091,1000,3,2020-07-14,5,4919.9
586,16028,10952,4583,2508,5,2021-06-24,2,1477.8
587,24542,367,4550,2210,4,2020-05-29,2,1224.3
588,13460,3485,3278,1143,1,2023-03-04,3,1814.67
589,18421,10049,289,1474,5,2021-12-30,3,1254.9
590,18442,9432,3201,483,5,2021-01-20,6,788.3399999999999
591,5399,7516,3544,454,4,2024-10-29,1,171.18
592,10926,2281,3945,2031,1,2024-07-27,9,4505.49
593,25241,3010,4681,621,1,2024-02-16,1,50.96
594,11118,8702,2107,1995,1,2024-01-16,1,728.12
595,15561,5782,4222,1939,1,2022-12-02,3,2580.9
596,24509,8908,2959,541,4,2022-09-02,4,273.6
597,14686,10214,3347,1519,1,2024-01-09,1,137.52
598,24401,4322,4650,1714,4,2021-09-02,7,4313.96
599,16912,12169,4857,1239,1,2022-07-02,2,1739.92
600,12016,7717,3957,735,1,2025-02-24,8,5433.84
601,19604,3426,3536,2150,3,2021-02-15,9,1180.62
602,10908,8890,883,457,3,2020-08-01,3,1662.39
603,5206,5466,1513,438,1,2023-03-05,5,4624.700000000001
604,19432,5595,3255,2390,4,2024-06-11,3,2880.42
605,15677,1461,1344,2488,5,2021-10-16,7,5358.08
606,9087,4540,3081,1643,5,2020-09-29,3,813.96
607,10949,6206,1641,2002,2,2021-02-22,9,4600.9800000000005
608,23265,2572,2143,2186,1,2024-12-27,4,2391.2
609,16328,4225,4944,1244,4,2021-06-01,2,1060.02
610,21249,7406,148,1712,3,2021-03-09,7,938.35
611,21080,10273,1107,1176,3,2021-12-06,4,3362.52
612,5199,8681,3514,2283,1,2023-03-29,9,2109.96
613,24974,7295,397,1819,3,2021-05-20,1,425.28
614,22768,3237,1372,879,4,2021-10-09,7,1036.91
615,24675,5669,4363,1010,1,2020-12-19,7,5281.009999999999
616,9834,9163,2755,890,2,2025-03-30,6,5567.34
617,2840,6094,3295,1580,4,2020-11-28,3,882.51
618,18212,9410,3411,1207,5,2024-01-21,9,3237.3
619,6643,12581,2301,419,5,2022-07-17,5,3351.75
620,22640,7560,3704,2496,1,2023-11-17,7,6200.46
621,2577,9882,4905,1468,1,2021-02-14,6,5712.72
622,12582,65,969,1682,2,2025-02-11,4,317.0
623,5317,10999,492,271,4,2020-10-13,6,2021.34
624,11790,7524,665,1208,1,2024-04-24,4,306.36
625,6890,9142,1120,1332,1,2022-03-03,1,929.47
626,4280,10026,3441,737,3,2023-04-21,8,6494.4
627,16561,10942,4648,156,5,2021-06-18,2,1032.8
628,3184,2764,1054,723,2,2024-12-02,2,325.88
629,9982,3819,4444,1963,2,2021-08-24,8,3656.72
630,6164,4256,2525,1890,5,2022-09-02,3,2710.77
631,24584,886,4483,2042,1,2021-11-14,6,1743.06
632,9446,9156,669,2001,1,2020-11-22,5,1209.85
633,20847,11454,3430,2347,1,2021-02-05,8,3993.6
634,6184,9444,3437,334,2,2024-10-09,4,2132.08
635,4098,3573,4295,84,5,2024-03-04,6,5677.32
636,16577,9463,1850,1111,5,2023-01-21,1,930.03
637,22768,12256,4871,485,1,2022-05-02,5,4538.5
638,21764,2991,3769,337,2,2024-12-02,6,3204.42
639,23506,4218,2960,2458,3,2023-08-01,4,825.64
640,23219,3449,2264,2339,5,2022-01-05,9,3732.75
641,15173,8965,2136,1374,5,2020-05-16,3,824.94
642,6172,1086,419,524,4,2020-06-07,1,415.31
643,9341,10621,933,2473,3,2021-11-25,6,282.96
644,12119,9824,1542,620,5,2021-02-24,5,2900.25
645,17780,6971,3018,1004,4,2024-03-05,2,142.08
646,16196,3583,617,1543,1,2021-02-28,4,2077.0
647,13513,11120,1226,306,1,2025-01-08,1,64.9
648,25127,11384,1406,2025,5,2023-08-14,4,3142.44
649,7095,120,2491,1618,3,2020-09-20,3,1309.41
650,16047,7848,3554,2438,5,2022-02-15,9,4421.43
651,14789,9578,1461,167,1,2021-01-27,2,734.88
652,23717,1366,228,1139,5,2021-10-28,4,902.24
653,23440,9100,611,454,3,2023-08-02,3,1832.52
654,7664,293,1299,1442,2,2021-04-26,5,756.85
655,16346,3338,4104,1241,4,2020-12-13,3,1666.77
656,3955,8126,370,1560,2,2020-05-20,8,730.56
657,19174,4032,1272,2353,1,2023-07-13,5,2049.55
658,24538,1489,2152,1268,1,2024-12-13,5,4409.95
659,103,10720,4173,225,5,2022-08-19,6,3296.4
660,18870,10488,4070,979,2,2020-06-20,3,1328.4
661,6642,11980,1750,648,2,2022-07-11,4,2026.2
662,2668,9570,997,654,5,2023-08-01,4,1435.64
663,20218,5198,2564,2460,1,2025-03-15,5,4944.95
664,21588,6934,1336,2191,5,2023-11-25,4,2322.68
665,6184,10614,1174,1935,4,2023-04-05,9,6823.08
666,11787,3542,1303,2360,4,2024-09-05,6,1414.44
667,12735,11316,4057,528,2,2023-06-13,4,2572.6
668,12610,6238,2591,2401,2,2024-01-13,4,1431.52
669,11606,2489,2501,320,4,2024-05-05,2,1836.18
670,21051,12804,3342,1161,1,2022-06-03,5,4930.2
671,1695,12434,2936,1514,2,2023-10-14,2,1303.1
672,20014,8373,4953,1678,2,2023-09-13,2,30.5
673,22845,10503,1308,869,3,2020-11-21,3,2016.51
674,23309,8694,4513,1197,2,2021-09-28,9,2196.54
675,13209,6256,3229,1783,3,2020-12-30,1,322.63
676,18964,9124,3381,2384,2,2020-12-28,1,139.25
677,16607,6215,658,749,5,2021-04-10,7,777.77
678,14720,1193,153,1526,1,2021-03-16,6,2836.26
679,3284,8015,2778,2013,4,2020-08-27,9,6904.9800000000005
680,5602,9822,4848,510,2,2020-12-20,6,1710.9
681,24107,9086,3555,2205,1,2022-11-15,7,2229.4300000000003
682,8860,720,949,1869,2,2021-08-11,5,1660.1
683,23874,3367,4097,963,2,2022-02-18,5,3371.15
684,16138,3078,4762,472,1,2023-02-20,7,3568.67
685,10470,4999,648,1065,5,2024-01-27,4,3198.44
686,23411,5181,2888,1951,3,2024-07-04,2,100.74
687,24231,5986,1816,2200,3,2022-02-12,2,469.14
688,16188,3741,4214,38,4,2022-04-19,6,3557.88
689,23317,8777,1402,41,4,2025-02-23,2,845.6
690,5557,4199,3977,1964,4,2022-06-21,3,1412.34
691,21415,1564,1871,1048,4,2023-11-03,2,533.36
692,16448,7473,5059,2267,1,2021-08-03,9,3550.5
693,5577,3381,3727,926,3,2023-09-25,8,1439.76
694,3586,5421,3404,1245,2,2024-02-24,1,309.31
695,17060,12147,3252,886,2,2024-10-13,6,3213.0
696,17071,4438,1724,178,1,2021-02-26,2,604.86
697,18842,9677,4434,2484,2,2024-11-26,5,4423.8
698,25420,5047,1689,1998,3,2022-08-13,3,2636.07
699,5338,12677,1149,681,4,2021-08-10,9,7635.24
700,17533,8423,79,273,5,2021-02-15,3,2817.21
701,24783,4629,1706,2531,2,2021-03-24,7,2078.3700000000003
702,2164,8287,484,2091,5,2022-02-07,6,1372.62
703,20237,12084,2085,1480,3,2023-01-01,9,8128.53
704,24077,10283,4837,1907,3,2023-04-12,2,1272.26
705,658,9441,3172,1815,3,2022-08-28,4,1888.52
706,11096,5867,3454,1664,3,2023-09-01,3,2336.91
707,18316,9541,4384,2549,4,2021-07-28,4,521.8
708,23989,11712,2125,943,5,2021-05-28,8,3874.88
709,20508,9350,1436,1700,1,2023-11-23,5,2806.1000000000004
710,24675,5086,1355,2354,2,2021-04-08,7,415.73
711,7382,11612,3419,1388,3,2021-03-16,2,197.84
712,21161,9084,4146,1176,1,2023-04-13,7,526.89
713,13470,10400,1462,1353,5,2021-03-22,5,4595.950000000001
714,254,903,727,348,2,2021-01-20,7,1457.26
715,6087,10386,60,1807,3,2022-01-29,7,3770.76
716,16461,9514,2855,1253,4,2023-03-25,6,63.72
717,3862,2802,1629,1679,1,2022-08-11,6,576.3
718,20610,2879,4370,2272,1,2025-03-09,2,675.8
719,17570,3100,4614,1614,2,2022-12-22,3,2269.05
720,1275,7408,3488,2414,4,2021-05-10,4,2374.44
721,20857,6363,2225,1822,2,2023-05-31,9,288.99
722,20120,6959,1179,896,2,2024-05-22,2,120.7
723,10172,9307,1861,1200,1,2022-03-24,1,697.35
724,7816,9958,1169,1940,3,2021-12-30,5,3580.7
725,22998,12262,292,2244,4,2022-03-02,9,5638.59
726,14504,1547,4660,418,2,2022-01-14,1,426.92
727,17249,6092,3911,2244,3,2023-09-25,1,402.49
728,22083,10116,304,2505,4,2022-05-05,7,4163.599999999999
729,23066,5873,2044,1010,1,2024-01-08,6,5985.78
730,9256,1087,2309,1461,2,2021-09-04,8,2269.36
731,18085,3494,5118,1879,2,2021-10-21,9,4339.71
732,3126,5308,3970,1904,4,2022-05-09,2,674.64
733,15720,7476,4315,1379,2,2024-12-08,1,475.5
734,17701,8109,4980,1509,4,2020-09-13,4,1368.36
735,18858,4512,384,1774,4,2024-03-15,5,4900.25
736,15869,3224,22,1253,1,2022-09-18,7,3842.58
737,21336,6516,2494,298,3,2021-12-28,9,4417.56
738,136,1927,1592,192,4,2024-02-13,2,706.46
739,12961,2684,2024,463,2,2021-12-13,7,6614.79
740,12538,12020,898,471,1,2023-08-01,2,870.26
741,17952,5495,1800,813,5,2022-08-02,3,2725.74
742,13714,1181,5095,2109,2,2023-04-30,3,1331.94
743,944,10713,1315,673,4,2024-10-24,5,3355.4
744,15240,1862,3305,1915,4,2021-03-21,2,527.62
745,4643,6158,3768,316,1,2022-04-23,2,665.08
746,12831,1100,4202,1351,3,2024-12-10,7,4099.69
747,12899,8736,4180,614,1,2024-08-17,6,5650.68
748,20456,1575,555,221,5,2024-09-21,3,2868.12
749,9891,11771,1709,306,2,2023-08-25,6,852.96
750,6095,2322,3854,1201,5,2021-01-31,5,2497.45
751,850,7117,404,2552,5,2020-05-19,3,958.05
752,6189,1945,425,2434,1,2022-12-22,7,6632.5
753,21617,6477,1373,283,5,2021-11-11,2,455.94
754,1483,11850,2016,233,3,2021-04-02,2,1545.84
755,9310,3108,391,76,3,2024-05-06,5,3412.3500000000004
756,19940,5142,1202,813,2,2020-05-18,8,7063.76
757,8574,7967,2362,1368,1,2023-06-24,5,3785.8
758,4469,4291,4590,511,2,2024-07-27,5,3667.95
759,12973,10801,1976,1833,3,2021-04-19,1,662.53
760,5817,11228,4487,686,4,2023-08-15,5,3720.5
761,22621,12047,1184,1616,3,2023-02-18,7,2713.27
762,13042,7165,4301,1733,4,2025-04-25,7,4822.509999999999
763,8584,5008,1936,523,3,2022-07-08,4,3714.04
764,1873,3147,66,2276,3,2020-08-16,2,890.0
765,4530,3629,2447,1314,2,2023-08-02,1,590.57
766,12222,2140,4008,284,5,2024-01-12,2,294.84
767,21387,5130,1172,1734,2,2020-11-26,7,4734.099999999999
768,21846,6910,5019,121,2,2020-09-05,9,7311.33
769,19030,12208,4267,1135,4,2020-11-05,2,367.98
770,1043,2244,3368,2567,3,2024-11-19,8,2321.76
771,15485,11506,4549,220,4,2024-05-21,4,748.36
772,15875,3760,332,1282,5,2022-08-22,3,2892.51
773,13770,2438,4859,316,5,2025-01-11,4,2656.2
774,25548,11683,3503,237,2,2021-10-21,8,1225.04
775,18256,3811,4424,1586,2,2023-09-29,5,1052.6
776,7501,3444,885,2110,1,2022-02-28,3,1745.7599999999998
777,22680,5909,4358,2427,5,2023-12-06,2,873.7
778,14564,2791,3471,1235,4,2023-01-13,3,2637.93
779,3759,12656,627,2205,5,2024-09-20,7,2436.7000000000003
780,2005,6011,2462,342,5,2025-02-03,4,3585.32
781,23798,6506,1297,2305,3,2023-10-31,6,1028.64
782,3365,1545,4081,1448,1,2025-03-19,9,7449.12
783,6815,11178,2581,1572,2,2020-07-30,1,738.54
784,3430,1742,4117,1689,4,2021-01-02,8,5325.92
785,10480,2436,1184,2173,4,2021-01-12,2,929.3
786,6074,7972,3241,2288,3,2022-03-08,1,693.42
787,9387,5200,4667,1868,5,2023-09-27,4,1204.4
788,4336,277,4481,2230,4,2023-03-05,4,556.2
789,22710,10943,4198,1083,2,2020-10-08,1,843.71
790,22827,792,2614,1461,5,2021-05-10,3,2013.03
791,11438,3379,2446,2234,3,2022-10-11,3,1415.58
792,1711,8225,508,2010,3,2021-01-06,8,6788.64
793,5116,10327,4829,94,5,2024-10-16,5,550.75
794,13145,4854,94,1512,2,2023-11-25,6,1854.54
795,2698,12720,3151,542,1,2022-11-06,8,2291.36
796,5598,11600,4412,1329,1,2020-06-09,5,3439.55
797,14141,5339,361,2405,1,2022-12-07,4,3342.12
798,68,3853,2467,276,1,2021-04-05,2,52.0
799,12445,10314,4838,2485,4,2020-12-16,3,2093.31
800,1791,3517,1458,2003,5,2020-12-28,6,5723.46
801,5897,7128,4048,496,2,2024-06-28,6,3766.5
802,20838,7911,4544,1478,4,2020-09-22,7,4665.990000000001
803,15308,5004,6,1136,2,2023-10-20,7,2559.6200000000003
804,22036,6916,124,1133,1,2021-01-08,5,3693.1
805,13827,3762,4965,1777,3,2020-05-07,5,92.1
806,22312,10561,1997,1261,2,2020-07-13,7,5921.44
807,16264,8937,18,1916,1,2021-06-24,4,1749.96
808,12607,9979,4953,619,2,2022-12-14,6,5715.0
809,3341,9055,3164,983,1,2024-02-23,4,1327.36
810,16294,11850,2588,958,5,2024-12-09,4,3091.68
811,10937,4799,4927,1164,5,2024-03-27,3,668.49
812,18911,1899,2750,399,2,2022-01-13,9,8299.89
813,25284,9390,3361,1978,3,2021-10-09,8,6444.8
814,22841,8413,4240,610,4,2022-07-26,9,6943.59
815,12187,2312,2182,2344,5,2022-11-15,7,680.4
816,15302,1725,1995,564,5,2022-08-26,6,3965.58
817,11524,2212,2739,1942,1,2024-06-07,1,614.85
818,9952,1909,2882,1268,4,2020-12-08,4,879.2
819,10575,4867,4669,2415,2,2024-02-21,9,5274.63
820,25458,6466,81,1501,5,2024-06-17,2,103.54
821,8257,5401,3858,2195,4,2025-03-06,6,327.29999999999995
822,12838,6966,500,1297,1,2022-06-15,7,6765.43
823,24820,649,262,1889,3,2022-07-30,8,4466.72
824,9514,7268,1768,685,5,2022-01-07,5,1804.2
825,2185,5899,3104,2367,1,2024-10-15,1,475.86
826,13332,10938,3084,2136,2,2023-01-23,3,552.9300000000001
827,492,5299,2405,2121,1,2023-07-23,3,385.8
828,1061,4246,749,2410,1,2023-10-14,9,1395.54
829,23267,7141,3073,2532,4,2022-05-17,7,2967.79
830,22313,4768,4054,2546,2,2022-09-05,7,2699.9
831,2275,7214,2230,781,5,2024-05-20,1,700.72
832,22933,11414,376,1620,3,2022-10-25,7,665.6999999999999
833,20716,11102,1872,2391,3,2022-03-22,6,4238.52
834,3749,767,5057,239,3,2023-02-28,9,6533.91
835,14884,334,903,2286,5,2024-12-11,3,544.6500000000001
836,3543,10316,985,2081,4,2022-09-15,6,157.74
837,10818,109,1135,153,5,2021-09-18,8,4743.68
838,23893,3818,2419,631,4,2022-09-15,8,5142.16
839,2523,9088,4638,572,4,2021-07-26,8,1219.44
840,12583,9832,1642,2276,4,2024-07-02,3,1603.77
841,4826,5376,1174,1398,4,2024-07-12,3,2634.03
842,13434,5894,3928,759,5,2022-07-08,4,843.12
843,12064,12826,304,253,1,2024-12-13,7,5460.21
844,3063,10999,1935,1062,2,2023-10-12,9,3032.01
845,14392,1329,2298,1634,3,2020-07-13,7,3454.5
846,3930,6447,3018,2421,4,2023-07-13,7,5887.349999999999
847,13647,2706,1966,2230,1,2024-08-21,8,3682.48
848,3214,6855,2416,288,3,2023-01-14,8,1956.4
849,23839,4888,1524,779,2,2023-02-25,8,4546.32
850,4083,12057,3563,1687,4,2022-10-14,7,1500.03
851,12472,972,2776,628,1,2020-05-11,9,5322.33
852,7504,1007,2999,1054,4,2022-06-15,3,2731.11
853,2858,2708,147,154,1,2021-03-17,3,2843.1000000000004
854,8449,758,2976,1938,5,2021-05-24,9,7143.210000000001
855,3349,11162,3183,2276,4,2021-12-29,8,3219.84
856,12776,1733,1227,1078,3,2025-01-16,1,378.88
857,23189,1699,184,111,3,2021-11-01,1,611.88
858,2802,7974,3281,2212,2,2021-12-21,5,2914.75
859,1312,1044,1899,443,1,2024-09-03,1,316.07
860,7132,709,1390,115,5,2020-09-18,8,7874.64
861,1782,6631,859,2247,4,2025-04-17,6,1082.76
862,2705,7720,3394,936,3,2021-06-03,2,1097.16
863,24392,5326,3487,2,2,2022-10-04,5,4832.75
864,927,4565,3781,1469,4,2025-01-27,1,989.71
865,7800,5053,4535,1857,1,2022-10-28,4,482.32
866,9358,11514,3588,441,3,2020-06-20,7,6329.75
867,8494,1938,1163,1939,3,2022-06-03,5,207.95
868,13030,10423,1145,283,4,2023-02-13,2,708.74
869,22130,12619,5011,307,2,2021-10-04,2,371.72
870,12316,1308,4548,2145,3,2023-07-01,3,510.9
871,2355,584,3071,1149,5,2021-06-01,4,47.04
872,2269,5989,287,493,1,2021-07-28,2,1071.52
873,24394,4113,4567,2273,1,2021-05-29,5,4689.049999999999
874,23073,10868,2873,1962,5,2024-07-03,4,3795.84
875,24176,2232,595,378,1,2022-01-21,5,520.6
876,11441,1269,755,1520,3,2024-11-28,9,8767.529999999999
877,10670,6380,2974,1648,5,2024-03-04,1,968.02
878,15961,8943,1142,1023,2,2022-01-08,8,3392.72
879,1922,9073,4227,1234,5,2020-07-03,2,1537.02
880,3004,261,4129,1902,4,2024-04-08,1,416.14
881,6388,2690,1510,977,4,2021-11-26,3,2381.58
882,22256,1167,87,2349,5,2021-12-27,8,5323.52
883,7121,10909,3428,333,1,2021-12-10,4,643.88
884,12145,4846,1841,1078,3,2021-11-25,5,1138.8
885,6949,5076,3209,998,4,2021-08-15,5,1818.75
886,7054,7795,492,1704,3,2021-12-15,2,1273.32
887,5615,11053,3972,85,2,2022-12-29,1,671.72
888,10109,3849,3735,1365,1,2022-06-12,2,138.06
889,4301,7545,3712,1311,2,2024-12-25,1,907.78
890,16966,11402,4905,799,5,2022-09-15,4,3553.76
891,9171,1013,2625,387,1,2025-02-19,3,532.71
892,7913,106,4979,441,1,2021-06-06,7,692.86
893,13019,12753,5029,1913,2,2022-09-01,5,4988.95
894,21986,6635,174,742,4,2023-06-20,3,1952.61
895,7474,7793,1035,1356,2,2020-06-24,8,1627.92
896,15579,5085,187,134,2,2022-07-16,7,4034.24
897,14816,508,1776,229,3,2024-03-18,8,1608.8
898,600,11405,3168,1336,1,2025-02-23,3,489.4500000000001
899,25171,11390,1111,288,3,2020-11-30,9,8232.93
900,17482,10911,1682,1007,4,2022-06-17,1,128.55
901,25605,2125,2524,781,2,2022-11-02,8,3480.64
902,5508,2407,4594,1510,5,2024-02-05,3,1366.1999999999998
903,17459,2854,4904,170,3,2024-08-28,4,2498.32
904,3091,10223,1027,711,2,2023-10-06,4,3282.84
905,6338,1021,1942,1403,4,2021-05-09,2,1699.98
906,22974,10419,4046,335,2,2021-07-08,1,624.82
907,10361,11392,3771,1164,1,2020-12-13,1,74.88
908,4294,9189,852,2441,4,2024-11-21,4,3932.96
909,6972,6500,2028,1357,1,2020-07-06,8,509.28
910,12018,6062,3409,2541,4,2022-05-21,8,1680.96
911,13202,9638,1849,2015,3,2021-08-16,7,4618.81
912,18988,3145,2908,37,1,2024-08-03,3,471.57
913,8566,12066,5102,1696,1,2024-03-12,3,157.14
914,17833,3449,4175,350,5,2021-01-01,7,2903.25
915,13683,2889,1726,1474,2,2022-09-17,9,4839.84
916,25370,6935,2033,291,5,2022-06-14,2,705.72
917,4212,4769,2003,2481,3,2021-06-27,5,1757.55
918,10032,225,1391,774,3,2024-09-19,1,599.24
919,24577,5741,71,1400,1,2024-09-19,1,33.49
920,13429,4834,2278,2065,3,2024-03-18,6,624.3
921,4761,11811,4081,2431,4,2021-04-21,5,4631.7
922,19603,10297,4694,2179,3,2022-09-29,5,4180.9
923,3405,2927,615,1697,1,2024-11-19,7,5194.490000000001
924,18461,6552,1814,839,4,2024-08-01,6,2356.62
925,3255,7755,1371,53,5,2023-02-09,9,746.28
926,8429,12000,4051,2318,5,2020-10-06,9,3296.7000000000003
927,11424,11010,2114,2156,2,2021-10-13,5,2755.0
928,13071,12743,2261,1539,1,2024-02-14,7,2316.65
929,4066,6415,261,2398,1,2021-03-23,3,1311.09
930,5260,6975,3423,224,2,2021-01-30,6,5596.92
931,1341,4991,813,1321,1,2021-03-25,1,665.47
932,19043,8326,1988,712,3,2024-12-08,5,4687.5
933,13129,8636,54,1956,2,2022-09-15,9,7399.08
934,19859,10615,77,1206,4,2020-07-17,3,219.72
935,3347,10186,4165,2124,1,2022-01-21,2,1267.14
936,15764,2718,3490,1369,5,2020-10-06,8,4851.76
937,19097,3500,2072,1032,5,2024-12-06,6,4139.64
938,25193,12567,1487,2490,2,2025-01-28,4,144.72
939,14969,11272,2842,1868,2,2021-12-03,3,894.1500000000001
940,23151,3221,4951,1795,2,2022-10-12,5,2323.05
941,19513,5162,3211,1600,1,2020-07-31,5,3548.55
942,13844,5266,619,2547,4,2022-01-18,6,1300.74
943,15251,311,557,1175,2,2021-10-25,1,311.25
944,2939,2966,2479,2315,1,2024-06-12,6,1210.56
945,17970,12823,1391,630,3,2021-12-08,5,2963.05
946,19143,12407,702,1917,2,2022-12-19,6,1140.9
947,272,4193,1927,2509,3,2025-01-10,5,3069.0
948,6921,514,4551,1360,1,2023-08-17,7,3898.23
949,8748,683,3204,1779,3,2020-05-26,6,808.86
950,12610,2737,3794,2265,2,2025-04-18,8,2451.44
